"Rater_ID","ID","Rating"
"526","94898","10"
"526","120693","10"
"526","1815862","9"
"527","2980516","7"
"528","2345737","9"
"529","1784600","5"
"529","1790885","8"
"529","1853728","9"
"529","2078768","6"
"530","1213663","8"
"531","33149","7"
"531","60196","9"
"531","74174","8"
"531","112883","7"
"531","816711","6"
"531","905372","6"
"531","1560747","8"
"532","2333784","8"
"532","3029558","10"
"533","848228","4"
"534","108399","8"
"534","116282","9"
"534","454876","10"
"534","816711","8"
"534","948470","6"
"534","975645","8"
"534","1045658","8"
"534","1195478","7"
"534","1232829","8"
"534","1321870","8"
"534","1343092","10"
"534","1397280","6"
"534","1412386","8"
"534","1428538","5"
"534","1441952","8"
"534","1446714","8"
"534","1567609","7"
"534","1588173","8"
"534","1623205","6"
"534","1707386","6"
"534","1735898","7"
"534","1764651","3"
"534","1790886","6"
"534","1920849","6"
"534","1931533","7"
"534","1935065","7"
"535","978764","8"
"535","1474276","9"
"535","1772341","9"
"535","2191701","7"
"536","478970","6"
"536","1392190","8"
"536","2126355","7"
"536","2802144","8"
"537","816711","8"
"537","1024648","10"
"537","1028532","10"
"537","1307068","4"
"537","1392214","9"
"537","1454029","9"
"537","1454468","9"
"537","1670345","4"
"537","1675434","10"
"537","1904996","7"
"537","1931533","2"
"537","2106476","7"
"537","2294629","8"
"538","1742044","8"
"539","1817273","9"
"540","25878","10"
"540","25905","7"
"540","26029","9"
"540","34409","8"
"540","40652","8"
"540","43618","9"
"540","45020","8"
"540","49373","8"
"540","50105","10"
"540","52301","8"
"540","54615","9"
"540","58743","9"
"540","61989","10"
"540","66181","8"
"540","84296","10"
"540","107290","8"
"540","109831","10"
"540","241303","9"
"540","300051","8"
"540","787474","9"
"540","1887776","8"
"540","1959490","1"
"541","212985","9"
"542","443706","8"
"542","1197624","8"
"542","1213663","4"
"542","1242422","7"
"542","1259521","6"
"542","1272878","7"
"542","1392214","8"
"542","1430132","7"
"542","1462900","5"
"542","1583421","4"
"542","1670345","8"
"542","1821694","7"
"542","1855199","4"
"542","1869716","6"
"542","1911644","8"
"542","2005374","7"
"543","864835","9"
"544","1024648","7"
"544","1074638","7"
"544","1142977","8"
"544","1197624","8"
"544","1300854","8"
"544","1321870","8"
"544","1371111","7"
"544","1623205","6"
"544","1907668","7"
"545","106856","6"
"545","107818","7"
"545","120885","6"
"545","139654","7"
"545","257360","7"
"545","278504","7"
"545","301976","7"
"545","323944","7"
"545","328107","7"
"545","485947","3"
"545","790636","7"
"545","817177","7"
"545","1045658","8"
"545","1152836","6"
"545","1212450","7"
"545","1298649","4"
"545","1306980","8"
"545","1440292","6"
"545","1454468","8"
"545","1535109","8"
"545","1570728","7"
"545","1659337","8"
"545","1726592","7"
"545","1748122","5"
"545","1758830","6"
"545","1790885","7"
"545","1800241","7"
"545","1821549","6"
"545","1853728","8"
"545","1894476","5"
"545","1971352","5"
"545","2053463","7"
"545","2179116","6"
"545","2267998","8"
"545","2390361","7"
"545","2562232","6"
"545","2788710","5"
"545","2872718","8"
"546","2545118","9"
"547","420332","10"
"547","1392190","9"
"547","1924396","8"
"547","2267998","8"
"547","2294629","8"
"547","2390361","7"
"547","2562232","9"
"548","54953","5"
"548","120863","1"
"549","53318","9"
"549","816692","7"
"549","1535109","8"
"549","1924429","4"
"549","2024544","9"
"549","2130321","7"
"549","2140373","7"
"549","2218003","3"
"549","2366450","8"
"549","2370248","9"
"550","49223","8"
"550","80339","10"
"550","90605","9"
"550","1954843","5"
"551","1675434","10"
"552","453562","7"
"552","1343092","10"
"553","88763","9"
"553","88847","7"
"553","96874","8"
"553","99088","8"
"553","110357","8"
"553","113497","7"
"553","295297","6"
"553","393162","9"
"553","473488","7"
"553","478970","7"
"553","821642","6"
"553","842926","7"
"553","1023490","8"
"553","1065073","7"
"553","1100089","7"
"553","1298650","6"
"553","1340138","6"
"553","1372686","5"
"553","1392190","7"
"553","1410063","8"
"553","1502712","4"
"553","1528100","6"
"553","1595656","8"
"553","1615147","6"
"553","1690953","6"
"553","1798684","8"
"553","1981677","7"
"553","2096673","8"
"553","2140373","7"
"553","2267998","8"
"553","2293640","6"
"553","2294629","7"
"553","2908446","5"
"553","3538766","6"
"553","4065308","6"
"553","4353376","8"
"554","159365","10"
"555","111161","10"
"555","114814","9"
"555","116282","9"
"555","120755","5"
"555","134119","7"
"555","182789","5"
"555","240772","8"
"555","253556","3"
"555","359950","7"
"555","365907","5"
"555","369610","7"
"555","388980","7"
"555","435651","7"
"555","443706","6"
"555","473075","6"
"555","770828","6"
"555","816692","9"
"555","816711","7"
"555","829150","7"
"555","971209","2"
"555","993842","7"
"555","1034314","6"
"555","1077368","5"
"555","1204975","7"
"555","1205537","5"
"555","1267297","6"
"555","1300854","7"
"555","1340138","7"
"555","1343092","5"
"555","1345836","6"
"555","1386703","6"
"555","1389137","6"
"555","1392170","8"
"555","1430132","8"
"555","1440728","6"
"555","1483013","7"
"555","1486834","7"
"555","1528100","6"
"555","1538403","5"
"555","1559547","4"
"555","1592525","4"
"555","1596350","4"
"555","1617661","6"
"555","1638355","8"
"555","1640711","3"
"555","1657507","7"
"555","1670345","7"
"555","1731141","9"
"555","1757746","8"
"555","1772341","7"
"555","1790864","7"
"555","1798709","8"
"555","1837703","5"
"555","1877832","8"
"555","1964418","7"
"555","2051879","7"
"555","2084970","8"
"555","2096673","10"
"555","2106361","4"
"555","2140373","6"
"555","2177771","7"
"555","2186562","5"
"555","2224026","5"
"555","2245084","8"
"555","2267998","8"
"555","2278388","9"
"555","2294449","9"
"555","2334879","6"
"555","2359002","7"
"555","2371158","9"
"555","2381249","9"
"555","2402157","6"
"555","2562232","8"
"555","2719848","7"
"555","2872732","7"
"555","2908446","7"
"555","2980516","7"
"555","2997766","9"
"555","3477734","3"
"556","1454468","9"
"557","34583","9"
"557","119177","9"
"558","56193","8"
"558","64665","8"
"558","75314","9"
"558","78788","9"
"558","96895","8"
"558","100150","6"
"558","108550","8"
"558","111161","9"
"558","114814","9"
"558","120689","8"
"558","120885","8"
"558","190332","9"
"558","369610","6"
"558","470752","8"
"558","790724","6"
"558","1270262","7"
"558","1412386","8"
"558","1486192","7"
"558","1617661","5"
"558","1764234","8"
"558","2278388","9"
"558","2802144","7"
"558","3263614","8"
"559","365907","5"
"559","455944","7"
"559","470752","5"
"559","816692","8"
"559","1119646","7"
"559","1121096","4"
"559","1340138","7"
"559","1457767","7"
"559","1618442","8"
"559","1703199","6"
"559","1790864","8"
"559","1798684","8"
"559","1935302","6"
"559","2096672","7"
"559","2179136","6"
"559","2231554","5"
"559","2310332","7"
"559","2339741","5"
"559","2395427","6"
"559","2446042","6"
"559","2582846","8"
"559","2614684","5"
"559","2679042","7"
"559","2717822","3"
"559","2820852","6"
"559","2872718","7"
"559","2908446","6"
"559","3007512","4"
"559","3322940","7"
"559","3480796","4"
"559","3779300","6"
"560","359950","8"
"560","993846","10"
"560","1229340","9"
"560","1300854","9"
"560","1430132","10"
"560","1535109","9"
"560","1587310","8"
"560","1623205","10"
"560","1684233","7"
"560","1702439","9"
"560","1742044","8"
"560","1798709","10"
"560","1872181","10"
"560","1877832","9"
"560","1951264","10"
"560","1959490","9"
"560","2109248","8"
"560","2140373","10"
"560","2294449","8"
"560","2713180","9"
"561","780504","7"
"561","1321870","7"
"562","24184","7"
"562","118755","8"
"562","280030","7"
"562","359950","8"
"562","404978","6"
"562","469623","7"
"562","804492","7"
"562","816692","9"
"562","831387","7"
"562","857190","7"
"562","872230","3"
"562","993846","7"
"562","1045658","8"
"562","1147684","5"
"562","1152398","8"
"562","1234719","9"
"562","1234721","6"
"562","1253863","7"
"562","1306980","8"
"562","1316622","4"
"562","1322269","9"
"562","1343092","8"
"562","1371111","7"
"562","1408101","8"
"562","1410063","8"
"562","1426329","5"
"562","1441951","7"
"562","1441952","8"
"562","1454468","8"
"562","1462041","7"
"562","1480295","4"
"562","1490017","8"
"562","1517260","8"
"562","1532958","6"
"562","1535438","7"
"562","1549920","6"
"562","1582507","6"
"562","1586265","7"
"562","1587310","9"
"562","1591095","8"
"562","1592873","8"
"562","1605777","5"
"562","1605783","6"
"562","1656186","5"
"562","1670345","7"
"562","1684925","6"
"562","1687901","6"
"562","1704573","7"
"562","1712170","7"
"562","1726592","7"
"562","1748122","6"
"562","1748179","8"
"562","1753496","7"
"562","1758692","7"
"562","1767382","5"
"562","1790864","7"
"562","1821694","6"
"562","1838544","7"
"562","1840309","8"
"562","1843866","8"
"562","1866249","3"
"562","1877832","8"
"562","1911662","5"
"562","1921064","7"
"562","1935179","5"
"562","1980911","7"
"562","1981115","8"
"562","2002718","6"
"562","2005374","7"
"562","2015381","8"
"562","2017038","6"
"562","2024469","8"
"562","2024544","9"
"562","2039345","7"
"562","2053463","6"
"562","2147459","7"
"562","2215285","8"
"562","2226417","8"
"562","2229511","6"
"562","2235779","6"
"562","2294629","9"
"562","2304953","6"
"562","2333784","5"
"562","2334879","6"
"562","2369135","6"
"562","2382396","5"
"562","2473682","4"
"562","2582846","10"
"562","3063516","5"
"562","3138104","5"
"562","3322940","6"
"563","1245492","10"
"564","64030","9"
"564","93779","8"
"564","119282","8"
"564","319343","8"
"564","455944","8"
"564","1405365","7"
"564","1587310","7"
"564","1674771","6"
"564","1723121","7"
"564","1781769","5"
"564","1798684","7"
"564","1800241","8"
"564","1951264","9"
"564","1979320","8"
"564","1981115","8"
"564","2004420","7"
"564","2103281","8"
"564","2194499","7"
"564","2267998","9"
"564","2582846","8"
"564","2713180","8"
"564","3077214","8"
"565","816692","2"
"565","1430132","6"
"565","1486834","6"
"565","2013293","6"
"565","2084970","9"
"565","2139555","7"
"565","2310332","6"
"565","2576852","10"
"565","2713180","6"
"565","2980516","9"
"565","3316960","6"
"566","289992","7"
"566","790636","7"
"566","993846","7"
"566","1234721","6"
"566","1418377","5"
"567","993846","9"
"568","67800","9"
"568","84503","10"
"568","98273","8"
"568","114369","10"
"568","138524","8"
"568","243133","10"
"568","475276","8"
"568","1192628","8"
"569","1935179","5"
"570","371746","8"
"570","418279","9"
"570","458339","8"
"570","479884","5"
"570","765010","7"
"570","780504","6"
"570","790636","7"
"570","816711","8"
"570","829482","7"
"570","848228","9"
"570","993846","8"
"570","1013752","8"
"570","1041829","7"
"570","1043726","7"
"570","1045772","5"
"570","1055369","8"
"570","1091191","10"
"570","1130884","6"
"570","1131734","6"
"570","1204975","7"
"570","1206543","7"
"570","1210819","7"
"570","1211956","7"
"570","1213663","7"
"570","1228705","8"
"570","1229238","8"
"570","1229340","8"
"570","1245492","6"
"570","1245526","5"
"570","1262990","5"
"570","1272878","7"
"570","1300854","9"
"570","1321511","7"
"570","1392214","8"
"570","1399103","8"
"570","1408253","8"
"570","1411250","7"
"570","1413495","7"
"570","1418377","5"
"570","1430132","8"
"570","1532958","8"
"570","1535109","8"
"570","1547234","6"
"570","1591095","8"
"570","1632708","6"
"570","1650554","8"
"570","1661382","8"
"570","1798709","7"
"570","1800241","7"
"570","1853739","7"
"570","1922777","8"
"570","1939659","7"
"570","1967545","7"
"570","1979320","9"
"570","1981115","8"
"570","2053463","6"
"570","2167202","7"
"570","2226417","6"
"570","2229499","7"
"570","2230358","6"
"570","2304953","6"
"570","2312718","8"
"570","2404463","6"
"570","2503154","3"
"570","3063516","9"
"571","1454468","9"
"572","91431","7"
"572","115685","7"
"572","128445","8"
"572","481499","7"
"572","770828","8"
"572","1068242","7"
"572","1195478","7"
"572","1234654","8"
"572","1318514","7"
"572","1424310","7"
"572","1430132","7"
"572","1453405","7"
"572","1490017","8"
"572","1535108","7"
"572","1540133","7"
"572","1606378","6"
"572","1623288","6"
"572","1650554","7"
"572","1670345","8"
"572","1924429","8"
"572","1932718","7"
"572","1964418","7"
"572","2015381","9"
"572","2070597","7"
"572","2084970","8"
"572","2094064","8"
"572","2357129","7"
"572","2370248","9"
"572","2395427","7"
"572","2756032","8"
"572","2872718","8"
"572","4257858","8"
"573","50976","10"
"573","57012","10"
"573","92563","9"
"573","113247","10"
"573","120731","10"
"573","120863","10"
"573","756683","9"
"573","1220719","9"
"573","2140203","10"
"573","2322441","1"
"573","3060492","9"
"574","111161","10"
"574","2126355","9"
"575","4215352","8"
"576","497915","10"
"577","248667","10"
"578","3175038","10"
"579","15002","8"
"580","128853","8"
"580","367594","8"
"580","429573","2"
"580","492044","4"
"580","825236","7"
"580","837562","7"
"580","983213","6"
"580","989757","5"
"580","1170358","10"
"580","1291150","4"
"580","1457767","5"
"580","1490017","9"
"580","1587310","7"
"580","1591095","4"
"580","1605783","9"
"580","1655413","8"
"580","1690953","7"
"580","1714206","8"
"580","1800246","3"
"580","1840309","6"
"580","1872181","5"
"580","1951264","9"
"580","2015381","7"
"580","2179116","8"
"580","2194499","6"
"580","2258858","7"
"580","2265398","1"
"580","2278388","7"
"580","2294629","8"
"580","2404463","5"
"580","2582846","6"
"580","2914892","2"
"581","259711","8"
"581","327597","8"
"581","2195548","7"
"582","2184339","7"
"583","1714206","9"
"584","58331","8"
"584","60196","9"
"584","81534","7"
"584","319061","8"
"584","1623205","6"
"585","50083","8"
"585","85809","8"
"585","1343092","7"
"585","1504320","7"
"585","1659337","8"
"585","1773764","8"
"585","2032557","6"
"586","2224026","10"
"587","379786","8"
"587","416320","8"
"587","473705","7"
"587","816711","8"
"587","884335","6"
"587","1245492","6"
"587","1453405","8"
"587","1454468","7"
"587","1483013","8"
"587","1490017","7"
"587","1605783","7"
"587","1649419","6"
"587","1659337","6"
"587","1706620","7"
"587","1723121","7"
"587","1800241","9"
"587","2024544","8"
"587","2032557","8"
"587","2083383","8"
"587","2130321","8"
"587","2140373","7"
"587","2234155","5"
"587","2294677","6"
"587","2390361","8"
"588","95956","7"
"588","421239","7"
"588","481499","6"
"588","1077368","5"
"588","2023587","4"
"588","2051894","8"
"589","1210819","8"
"589","1430132","7"
"589","1723121","7"
"589","1855199","7"
"589","1951264","8"
"590","187393","7"
"590","309698","3"
"590","359950","6"
"590","365907","6"
"590","393162","8"
"590","455944","7"
"590","458481","4"
"590","478970","8"
"590","481499","5"
"590","770828","6"
"590","790628","7"
"590","790636","6"
"590","790804","5"
"590","816692","8"
"590","816711","7"
"590","831387","5"
"590","882977","4"
"590","993846","7"
"590","1043726","1"
"590","1086772","5"
"590","1091191","4"
"590","1210819","6"
"590","1211956","6"
"590","1214962","5"
"590","1229340","4"
"590","1232829","6"
"590","1234721","7"
"590","1245492","5"
"590","1253863","3"
"590","1267297","5"
"590","1272878","6"
"590","1291150","6"
"590","1300854","8"
"590","1321511","5"
"590","1340138","6"
"590","1343092","6"
"590","1392214","8"
"590","1408253","4"
"590","1428538","4"
"590","1430132","5"
"590","1433811","5"
"590","1453405","8"
"590","1457767","6"
"590","1502712","3"
"590","1535108","5"
"590","1535109","8"
"590","1545754","3"
"590","1587310","5"
"590","1588173","6"
"590","1615147","4"
"590","1631867","7"
"590","1634121","3"
"590","1638355","8"
"590","1650554","4"
"590","1670345","8"
"590","1690953","8"
"590","1723121","5"
"590","1726592","6"
"590","1781922","6"
"590","1790864","6"
"590","1798684","7"
"590","1800241","6"
"590","1809398","6"
"590","1817273","7"
"590","1821694","5"
"590","1843866","6"
"590","1850397","7"
"590","1853739","5"
"590","1860353","6"
"590","1872181","7"
"590","1872194","5"
"590","1877832","6"
"590","1905041","5"
"590","1907668","7"
"590","1921064","4"
"590","1951261","6"
"590","1959490","6"
"590","1967545","5"
"590","1979320","8"
"590","1980209","7"
"590","1981115","6"
"590","2004420","6"
"590","2005374","5"
"590","2015381","6"
"590","2024469","8"
"590","2024544","6"
"590","2053463","7"
"590","2080374","4"
"590","2109248","4"
"590","2120120","6"
"590","2126355","4"
"590","2140373","6"
"590","2172934","5"
"590","2179136","6"
"590","2184339","6"
"590","2194499","6"
"590","2209764","5"
"590","2218003","6"
"590","2234155","6"
"590","2245084","8"
"590","2267998","8"
"590","2278388","5"
"590","2294449","5"
"590","2302755","7"
"590","2310332","6"
"590","2312718","5"
"590","2319580","6"
"590","2326612","4"
"590","2333784","3"
"590","2334879","5"
"590","2357129","5"
"590","2364841","4"
"590","2369135","6"
"590","2379713","4"
"590","2381249","4"
"590","2387559","6"
"590","2388715","6"
"590","2397535","6"
"590","2402157","5"
"590","2503944","5"
"590","2713180","4"
"590","2788710","7"
"590","2802144","7"
"590","2820852","4"
"590","2872718","7"
"590","2872732","4"
"590","2975578","6"
"590","2980516","8"
"590","3063516","7"
"590","3569230","6"
"590","3682448","8"
"591","68646","10"
"591","101507","8"
"591","106469","8"
"591","110912","8"
"591","395169","9"
"591","454876","8"
"591","795461","4"
"591","993846","10"
"591","1148204","8"
"591","1270262","7"
"591","1288558","7"
"591","1457767","8"
"591","1703199","4"
"591","1723121","8"
"591","1853728","9"
"591","1905041","7"
"592","1065073","10"
"592","1798709","9"
"592","1843866","8"
"592","2103281","9"
"592","2369135","4"
"592","2370248","10"
"592","2872718","10"
"593","1327773","9"
"594","120689","10"
"594","1170358","8"
"594","1327773","8"
"594","2218003","7"
"594","2226417","7"
"594","2278388","10"
"594","2486682","10"
"595","342735","8"
"596","21749","8"
"596","73486","9"
"596","95016","7"
"596","103064","7"
"596","108052","9"
"596","109830","9"
"596","110357","8"
"596","111161","10"
"596","114369","9"
"596","114709","8"
"596","120382","8"
"596","120689","8"
"596","120737","10"
"596","120815","8"
"596","133093","10"
"596","137523","9"
"596","167260","10"
"596","167261","10"
"596","209144","8"
"596","253474","9"
"596","266543","7"
"596","266697","9"
"596","268978","8"
"596","338013","8"
"596","353969","8"
"596","401792","7"
"596","468569","7"
"596","816692","9"
"596","892769","8"
"596","910970","8"
"596","1049413","7"
"596","1130884","9"
"596","1201607","8"
"596","1291150","7"
"596","1504320","8"
"596","1587310","7"
"596","1631867","7"
"596","1798709","9"
"596","1840309","7"
"596","1853728","7"
"596","1877832","8"
"596","1951264","8"
"596","2109248","6"
"596","2294629","7"
"597","110413","9"
"597","172495","10"
"597","247586","6"
"597","317740","7"
"597","470752","8"
"597","478970","8"
"597","816692","10"
"597","914863","7"
"597","1014763","1"
"597","1020072","10"
"597","1057500","9"
"597","1100089","5"
"597","1189340","9"
"597","1205489","9"
"597","1211956","6"
"597","1217209","9"
"597","1285016","8"
"597","1392190","7"
"597","1600196","8"
"597","1675434","8"
"597","1872194","9"
"597","1972571","1"
"597","1980929","9"
"597","2004420","7"
"597","2084970","10"
"597","2106361","5"
"597","2179136","1"
"597","2338151","9"
"597","2370248","8"
"597","2381941","8"
"597","2555736","7"
"597","2562232","8"
"597","2582802","9"
"597","2802144","9"
"597","2872718","9"
"597","2908446","9"
"597","2937898","5"
"597","2980516","10"
"597","2980592","5"
"597","2980648","8"
"597","3042408","10"
"597","3079380","8"
"597","3316948","6"
"598","1921064","6"
"599","116996","6"
"600","245429","10"
"601","86984","8"
"601","100157","8"
"601","112579","8"
"601","120787","7"
"601","180093","8"
"601","212985","8"
"601","289765","8"
"601","363547","8"
"601","364045","6"
"601","365907","6"
"601","369610","6"
"601","422401","5"
"601","453562","8"
"601","455944","8"
"601","477080","7"
"601","479884","8"
"601","805570","6"
"601","960144","6"
"601","1074638","8"
"601","1091191","6"
"601","1121931","8"
"601","1139668","6"
"601","1187064","6"
"601","1204977","6"
"601","1211956","7"
"601","1276104","8"
"601","1334102","7"
"601","1343092","8"
"601","1392190","8"
"601","1411250","8"
"601","1428538","8"
"601","1454468","6"
"601","1524930","6"
"601","1528071","6"
"601","1564367","7"
"601","1568338","8"
"601","1617661","8"
"601","1622547","6"
"601","1638002","6"
"601","1723121","8"
"601","1726592","6"
"601","1843866","7"
"601","1853728","9"
"601","1913166","6"
"601","1922777","7"
"601","1956620","6"
"601","2023587","8"
"601","2024469","8"
"601","2034139","6"
"601","2179136","7"
"601","2184339","6"
"601","2235779","6"
"601","2267998","9"
"601","2302755","7"
"601","2368553","6"
"601","2388715","9"
"601","2395199","5"
"601","2562232","7"
"601","2608178","8"
"601","2679042","7"
"601","2788710","8"
"601","2802144","8"
"601","2820852","7"
"601","2870612","8"
"601","2872718","9"
"601","2872732","8"
"601","2911666","7"
"601","2937898","6"
"601","3079380","6"
"601","3107246","5"
"601","3202890","6"
"601","3235888","6"
"601","3322940","7"
"601","3387648","7"
"602","369610","9"
"602","386588","9"
"602","410297","6"
"602","770828","3"
"602","816442","7"
"602","1300854","6"
"602","1670345","9"
"602","1712170","6"
"602","1884457","1"
"602","1893256","2"
"602","2011159","4"
"602","2101341","8"
"602","2126355","7"
"602","2178470","8"
"602","2215477","7"
"602","2404463","7"
"602","2545118","8"
"602","3014666","4"
"603","75686","8"
"603","108330","8"
"603","146882","7"
"603","1213663","7"
"604","369610","7"
"604","1392190","8"
"604","1583421","4"
"604","1617661","5"
"604","1809398","8"
"604","2381249","9"
"604","2395427","8"
"604","2679042","7"
"604","2802144","6"
"604","2820852","7"
"604","3079380","8"
"605","2053463","7"
"605","2177771","5"
"606","1990314","9"
"607","434409","10"
"608","770828","8"
"608","816692","10"
"608","816711","8"
"608","830515","7"
"608","1229340","9"
"608","1408101","9"
"608","1418377","8"
"608","1453405","7"
"608","1535109","7"
"608","1549920","7"
"608","1623205","6"
"608","1663662","8"
"608","1727388","8"
"608","1772341","8"
"608","1855199","8"
"608","2245084","7"
"608","2302755","8"
"608","3063516","9"
"609","993846","9"
"610","1670345","9"
"611","1454468","9"
"612","1285016","10"
"613","2267998","9"
"613","2872718","8"
"614","264472","8"
"614","478970","9"
"614","758752","10"
"614","1637688","8"
"614","1964418","7"
"615","2370248","9"
"616","66049","4"
"616","81186","5"
"616","436857","5"
"617","13257","9"
"617","790636","9"
"617","1142977","7"
"617","1170358","7"
"617","1172233","6"
"617","1242460","8"
"617","1441395","8"
"617","1714915","9"
"617","1718747","6"
"617","1800241","8"
"617","1825157","7"
"617","1954315","7"
"617","2023690","6"
"617","2024544","10"
"617","2084989","7"
"617","2234003","9"
"617","2277150","7"
"617","2278388","8"
"617","2301592","6"
"617","2315226","6"
"617","2315558","8"
"617","2347134","8"
"617","2388254","5"
"617","2396566","10"
"617","2436452","7"
"617","2660332","7"
"617","2733258","6"
"617","2936174","9"
"617","3280264","7"
"618","80761","6"
"618","93177","6"
"618","100758","7"
"618","103060","6"
"618","112883","8"
"618","118708","6"
"618","120484","7"
"618","120737","8"
"618","169547","8"
"618","245686","6"
"618","363547","7"
"618","405325","7"
"618","450385","7"
"618","453562","8"
"618","456554","7"
"618","829482","8"
"618","831387","8"
"618","993846","8"
"618","1160317","5"
"618","1253863","7"
"618","1291150","7"
"618","1343092","7"
"618","1535109","8"
"618","1646971","8"
"618","1650554","7"
"618","1703199","6"
"618","1843866","8"
"618","1877832","9"
"618","1921064","5"
"618","1924435","7"
"618","2004420","7"
"618","2024469","8"
"618","2103281","9"
"618","2109248","8"
"618","2267998","9"
"618","2294449","9"
"618","2294629","7"
"618","2310332","9"
"618","2387433","6"
"618","2557490","5"
"618","2713180","9"
"618","2870612","6"
"618","2911666","8"
"618","3322940","7"
"619","359950","3"
"619","1321511","7"
"619","1939659","7"
"620","51682","1"
"620","84237","8"
"620","104254","1"
"620","110005","6"
"620","110006","9"
"620","113540","1"
"620","115685","8"
"620","117509","10"
"620","132347","2"
"620","340855","7"
"620","356680","10"
"620","371724","7"
"620","418763","7"
"620","486655","10"
"620","795461","2"
"620","804497","8"
"620","814255","7"
"620","816711","7"
"620","1142977","5"
"620","1194173","7"
"620","1245492","6"
"620","1259521","9"
"620","1262416","6"
"620","1270798","6"
"620","1321870","8"
"620","1349451","10"
"620","1352824","6"
"620","1399683","9"
"620","1408101","10"
"620","1457767","10"
"620","1559547","2"
"620","1592873","2"
"620","1658837","9"
"620","1690953","10"
"620","1731141","9"
"620","1791614","9"
"620","1792647","5"
"620","1814621","8"
"620","1920849","1"
"620","1939659","7"
"620","2023587","7"
"620","2053463","9"
"620","2070862","2"
"620","2101441","2"
"620","2302755","8"
"620","2387433","2"
"621","1981115","10"
"622","2395427","7"
"623","443272","5"
"623","454876","7"
"623","2302755","1"
"623","2357129","8"
"624","1670345","10"
"625","1490017","5"
"626","421073","7"
"626","443453","9"
"626","1129442","9"
"626","1211956","7"
"626","1575694","9"
"626","1606378","9"
"626","1645155","6"
"626","1853728","9"
"626","1881024","7"
"626","1904996","8"
"626","2083379","8"
"626","2191701","9"
"626","2334879","6"
"626","2357129","8"
"627","790636","8"
"627","993846","9"
"627","1091191","8"
"627","1170358","8"
"627","1343092","7"
"627","1454468","9"
"627","2024544","9"
"628","1723121","9"
"629","102926","9"
"629","1219289","9"
"630","1854564","5"
"630","1893256","8"
"630","1951264","8"
"630","2139965","1"
"631","86879","9"
"632","54953","5"
"632","120863","1"
"633","1045658","9"
"633","2302755","7"
"634","770828","8"
"634","1392170","7"
"634","1392214","8"
"634","1535108","7"
"634","1663662","8"
"634","1790885","8"
"635","1790864","7"
"636","1631867","9"
"637","2465140","2"
"638","816692","8"
"639","1638355","10"
"640","114369","9"
"640","401792","8"
"640","831387","4"
"640","993846","9"
"640","1142977","6"
"640","1219289","7"
"640","1270262","5"
"640","1343092","9"
"640","1343727","4"
"640","1392190","7"
"640","1454468","8"
"640","1772341","4"
"640","1951264","9"
"640","2184339","7"
"640","2357129","3"
"641","1595656","4"
"641","1659337","10"
"641","1996264","5"
"642","1392214","10"
"643","1408101","6"
"644","301470","5"
"644","332379","8"
"644","464154","6"
"644","1195478","6"
"644","1298649","8"
"644","1586265","9"
"644","1596350","7"
"645","203009","8"
"645","1433811","9"
"645","2357129","7"
"645","2788228","8"
"646","1853728","10"
"647","100157","7"
"647","481499","8"
"647","1188113","6"
"647","1247683","7"
"647","1300854","7"
"647","1588173","7"
"647","1592873","2"
"647","1817273","7"
"647","1939659","8"
"648","1051904","7"
"648","1502712","4"
"648","3076658","9"
"649","113824","8"
"649","369702","8"
"649","1229822","8"
"649","1570583","8"
"649","1595656","7"
"650","3165608","1"
"651","1045658","8"
"651","1119646","9"
"651","1219289","6"
"651","1411697","8"
"652","460791","8"
"652","1853728","7"
"653","112697","6"
"653","128445","8"
"653","362270","8"
"653","780548","6"
"653","1225822","5"
"653","1318514","7"
"653","1798709","9"
"653","1872181","6"
"653","2063781","7"
"653","2125608","7"
"653","2294449","7"
"654","246578","3"
"654","409847","5"
"654","948470","7"
"654","999913","7"
"654","1318514","4"
"654","1398426","4"
"654","1496025","6"
"654","1502404","2"
"654","1656186","5"
"654","1657507","8"
"654","1659343","4"
"654","1703148","4"
"654","1772240","3"
"654","2415464","2"
"655","77975","6"
"655","80455","8"
"655","91042","9"
"655","91763","10"
"655","93640","8"
"655","94291","9"
"655","109686","8"
"655","116583","8"
"655","119217","10"
"655","119528","7"
"655","129387","8"
"655","359950","9"
"655","360201","7"
"655","365907","7"
"655","375173","7"
"655","455944","8"
"655","478970","7"
"655","787474","8"
"655","790636","8"
"655","816442","8"
"655","816711","6"
"655","831387","5"
"655","901476","5"
"655","970179","8"
"655","993846","7"
"655","1043726","5"
"655","1045658","8"
"655","1074638","8"
"655","1132620","8"
"655","1174732","7"
"655","1194173","6"
"655","1204975","8"
"655","1205537","7"
"655","1210166","8"
"655","1216492","6"
"655","1228705","6"
"655","1235522","7"
"655","1306980","8"
"655","1322269","7"
"655","1355630","7"
"655","1381404","7"
"655","1389137","7"
"655","1413495","7"
"655","1453405","8"
"655","1454468","8"
"655","1486834","7"
"655","1490017","7"
"655","1606378","4"
"655","1631867","7"
"655","1638355","7"
"655","1661382","7"
"655","1663207","7"
"655","1675434","8"
"655","1723121","7"
"655","1764183","7"
"655","1790864","7"
"655","1798709","7"
"655","1800241","8"
"655","1821549","6"
"655","1821694","6"
"655","1840309","8"
"655","1853728","7"
"655","1859650","6"
"655","1872194","8"
"655","1924435","7"
"655","1932767","8"
"655","1935179","7"
